Number,Name,Types,Species,Legendary,Mythical,Generation,Sprite,Description
345,Lileep,Grass|Rock,Sea Lily,False,False,3,https://pokeres.bastionbot.org/images/pokemon/345.png,LILEEP became extinct approximately a hundred million years ago. This ancient POKéMON attaches itself to a rock on the seafloor and catches approaching prey using tentacles shaped like flower petals.
346,Cradily,Grass|Rock,Barnacle,False,False,3,https://pokeres.bastionbot.org/images/pokemon/346.png,CRADILY roams around the ocean floor in search of food. This POKéMON freely extends its tree trunk-like neck and captures unwary prey using its eight tentacles.
347,Anorith,Bug|Rock,Old Shrimp,False,False,3,https://pokeres.bastionbot.org/images/pokemon/347.png,"ANORITH is said to be a type of POKéMON predecessor, with eight wings at the sides of its body. This POKéMON swam in the primordial sea by undulating these eight wings."
348,Armaldo,Bug|Rock,Plate,False,False,3,https://pokeres.bastionbot.org/images/pokemon/348.png,ARMALDO’s tough armor makes all attacks bounce off. This POKéMON’s two enormous claws can be freely extended or contracted. They have the power to punch right through a steel slab.
349,Feebas,Water,Fish,False,False,3,https://pokeres.bastionbot.org/images/pokemon/349.png,"FEEBAS’s fins are ragged and tattered from the start of its life. Because of its shoddy appearance, this POKéMON is largely ignored. It is capable of living in both the sea and in rivers."
350,Milotic,Water,Tender,False,False,3,https://pokeres.bastionbot.org/images/pokemon/350.png,"MILOTIC live at the bottom of large lakes. When this POKéMON’s body glows a vivid pink, it releases a pulsing wave of energy that brings soothing calm to restless spirits."
351,Castform,Normal,Weather,False,False,3,https://pokeres.bastionbot.org/images/pokemon/351.png,"CASTFORM borrows the power of nature to transform itself into the guises of the sun, rain clouds, and snow clouds. This POKéMON’s feelings change with the weather."
352,Kecleon,Normal,Color Swap,False,False,3,https://pokeres.bastionbot.org/images/pokemon/352.png,"KECLEON alters its body coloration to blend in with its surroundings, allowing it to sneak up on its prey unnoticed. Then it lashes out with its long, stretchy tongue to instantly ensnare the unsuspecting target."
353,Shuppet,Ghost,Puppet,False,False,3,https://pokeres.bastionbot.org/images/pokemon/353.png,"SHUPPET is attracted by feelings of jealousy and vindictiveness. If someone develops strong feelings of vengeance, this POKéMON will appear in a swarm and line up beneath the eaves of that person’s home."
354,Banette,Ghost,Marionette,False,False,3,https://pokeres.bastionbot.org/images/pokemon/354.png,"A cursed energy permeated the stuffing of a discarded and forgotten plush doll, giving it new life as BANETTE. The POKéMON’s energy would escape if it were to ever open its mouth."
355,Duskull,Ghost,Requiem,False,False,3,https://pokeres.bastionbot.org/images/pokemon/355.png,"DUSKULL can pass through any wall no matter how thick it may be. Once this POKéMON chooses a target, it will doggedly pursue the intended victim until the break of dawn."
356,Dusclops,Ghost,Beckon,False,False,3,https://pokeres.bastionbot.org/images/pokemon/356.png,"DUSCLOPS absorbs anything, however large the object may be. This POKéMON hypnotizes its foe by waving its hands in a macabre manner and by bringing its single eye to bear. The hypnotized foe is made to do DUSCLOPS’s bidding."
357,Tropius,Flying|Grass,Fruit,False,False,3,https://pokeres.bastionbot.org/images/pokemon/357.png,"The bunches of fruit around TROPIUS’s neck are very popular with children. This POKéMON loves fruit, and eats it continuously. Apparently, its love for fruit resulted in its own outgrowth of fruit."
358,Chimecho,Psychic,Wind Chime,False,False,3,https://pokeres.bastionbot.org/images/pokemon/358.png,"CHIMECHO makes its cries echo inside its hollow body. When this POKéMON becomes enraged, its cries result in ultrasonic waves that have the power to knock foes flying."
359,Absol,Dark,Disaster,False,False,3,https://pokeres.bastionbot.org/images/pokemon/359.png,"Every time ABSOL appears before people, it is followed by a disaster such as an earthquake or a tidal wave. As a result, it came to be known as the disaster POKéMON."
360,Wynaut,Psychic,Bright,False,False,3,https://pokeres.bastionbot.org/images/pokemon/360.png,"WYNAUT can always be seen with a big, happy smile on its face. Look at its tail to determine if it is angry. When angered, this POKéMON will be slapping the ground with its tail."
361,Snorunt,Ice,Snow Hat,False,False,3,https://pokeres.bastionbot.org/images/pokemon/361.png,"SNORUNT live in regions with heavy snowfall. In seasons without snow, such as spring and summer, this POKéMON steals away to live quietly among stalactites and stalagmites deep in caverns."
362,Glalie,Ice,Face,False,False,3,https://pokeres.bastionbot.org/images/pokemon/362.png,"GLALIE has the ability to freely control ice. For example, it can instantly freeze its foe solid. After immobilizing its foe in ice, this POKéMON enjoys eating it in leisurely fashion."
363,Spheal,Ice|Water,Clap,False,False,3,https://pokeres.bastionbot.org/images/pokemon/363.png,"SPHEAL is much faster rolling than walking to get around. When groups of this POKéMON eat, they all clap at once to show their pleasure. Because of this, their mealtimes are noisy."
364,Sealeo,Ice|Water,Ball Roll,False,False,3,https://pokeres.bastionbot.org/images/pokemon/364.png,"SEALEO often balances and rolls things on the tip of its nose. While the POKéMON is rolling something, it checks the object’s aroma and texture to determine whether it likes the object or not."
365,Walrein,Ice|Water,Ice Break,False,False,3,https://pokeres.bastionbot.org/images/pokemon/365.png,WALREIN’s two massively developed tusks can totally shatter blocks of ice weighing ten tons with one blow. This POKéMON’s thick coat of blubber insulates it from subzero temperatures.
366,Clamperl,Water,Bivalve,False,False,3,https://pokeres.bastionbot.org/images/pokemon/366.png,CLAMPERL’s sturdy shell is not only good for protection - it is also used for clamping and catching prey. A fully grown CLAMPERL’s shell will be scored with nicks and scratches all over.
367,Huntail,Water,Deep Sea,False,False,3,https://pokeres.bastionbot.org/images/pokemon/367.png,HUNTAIL’s presence went unnoticed by people for a long time because it lives at extreme depths in the sea. This POKéMON’s eyes can see clearly even in the murky dark depths of the ocean.
368,Gorebyss,Water,South Sea,False,False,3,https://pokeres.bastionbot.org/images/pokemon/368.png,"GOREBYSS lives in the southern seas at extreme depths. Its body is built to withstand the enormous pressure of water at incredible depths. Because of this, this POKéMON’s body is unharmed by ordinary attacks."
369,Relicanth,Water|Rock,Longevity,False,False,3,https://pokeres.bastionbot.org/images/pokemon/369.png,RELICANTH is a POKéMON species that existed for a hundred million years without ever changing its form. This ancient POKéMON feeds on microscopic organisms with its toothless mouth.
370,Luvdisc,Water,Rendezvous,False,False,3,https://pokeres.bastionbot.org/images/pokemon/370.png,LUVDISC live in shallow seas in the tropics. This heart-shaped POKéMON earned its name by swimming after loving couples it spotted in the ocean’s waves.
371,Bagon,Dragon,Rock Head,False,False,3,https://pokeres.bastionbot.org/images/pokemon/371.png,"BAGON harbors a never-ending dream of one day soaring high among the clouds. As if trying to dispel its frustration over its inability to fly, this POKéMON slams its hard head against huge rocks and shatters them into pebbles."
372,Shelgon,Dragon,Endurance,False,False,3,https://pokeres.bastionbot.org/images/pokemon/372.png,"Inside SHELGON’s armor-like shell, cells are in the midst of transformation to create an entirely new body. This POKéMON’s shell is extremely heavy, making its movements sluggish."
373,Salamence,Flying|Dragon,Dragon,False,False,3,https://pokeres.bastionbot.org/images/pokemon/373.png,"SALAMENCE came about as a result of a strong, long-held dream of growing wings. It is said that this powerful desire triggered a sudden mutation in this POKéMON’s cells, causing it to sprout its magnificent wings."
374,Beldum,Psychic|Steel,Iron Ball,False,False,3,https://pokeres.bastionbot.org/images/pokemon/374.png,"BELDUM keeps itself floating by generating a magnetic force that repels earth’s natural magnetism. When it sleeps, this POKéMON anchors itself to a cliff using the hooks on its rear."
375,Metang,Psychic|Steel,Iron Claw,False,False,3,https://pokeres.bastionbot.org/images/pokemon/375.png,"When two BELDUM fuse together, METANG is formed. The brains of the BELDUM are joined by a magnetic nervous system. By linking its brains magnetically, this POKéMON generates strong psychokinetic power."
376,Metagross,Psychic|Steel,Iron Leg,False,False,3,https://pokeres.bastionbot.org/images/pokemon/376.png,"METAGROSS has four brains in total. Combined, the four brains can breeze through difficult calculations faster than a supercomputer. This POKéMON can float in the air by tucking in its four legs"
377,Regirock,Rock,Rock Peak,True,False,3,https://pokeres.bastionbot.org/images/pokemon/377.png,"REGIROCK’s body is composed entirely of rocks. Recently, a study made the startling discovery that the rocks were all unearthed from different locations."
378,Regice,Ice,Iceberg,True,False,3,https://pokeres.bastionbot.org/images/pokemon/378.png,"REGICE cloaks itself with frigid air of negative 328 degrees F. Things will freeze solid just by going near this POKéMON. Its icy body is so cold, it will not melt even if it is immersed in magma."
379,Registeel,Steel,Iron,True,False,3,https://pokeres.bastionbot.org/images/pokemon/379.png,REGISTEEL was imprisoned by people in ancient times. The metal composing its body is thought to be a curious substance that is not of this earth.
380,Latias,Psychic|Dragon,Eon,True,False,3,https://pokeres.bastionbot.org/images/pokemon/380.png,LATIAS is highly intelligent and capable of understanding human speech. It is covered with a glass-like down. The POKéMON enfolds its body with its down and refracts light to alter its appearance.
381,Latios,Psychic|Dragon,Eon,True,False,3,https://pokeres.bastionbot.org/images/pokemon/381.png,LATIOS will only open its heart to a TRAINER with a compassionate spirit. This POKéMON can fly faster than a jet plane by folding its forelegs to minimize air resistance.
382,Kyogre,Water,Sea Basin,True,False,3,https://pokeres.bastionbot.org/images/pokemon/382.png,KYOGRE is named in mythology as the POKéMON that expanded the sea by covering the land with torrential rains and towering tidal waves. It took to sleep after a cataclysmic battle with GROUDON.
383,Groudon,Ground,Continent,True,False,3,https://pokeres.bastionbot.org/images/pokemon/383.png,GROUDON has long been described in mythology as the POKéMON that raised lands and expanded continents. This POKéMON took to sleep after a cataclysmic battle with KYOGRE.
384,Rayquaza,Flying|Dragon,Sky High,True,False,3,https://pokeres.bastionbot.org/images/pokemon/384.png,"RAYQUAZA lived for hundreds of millions of years in the earth’s ozone layer, never descending to the ground. This POKéMON appears to feed on water and particles in the atmosphere."
385,Jirachi,Psychic|Steel,Wish,False,True,3,https://pokeres.bastionbot.org/images/pokemon/385.png,"A legend states that JIRACHI will make true any wish that is written on notes attached to its head when it awakens. If this POKéMON senses danger, it will fight without awakening."
